"game_id","player_id","position","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","Total_SDP","Off_SDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"2022","WillJa10","RB","Javonte Williams","DEN",0,0,0,0,0,0,0,0,0,14,30,0,7,1,1,2,0,2,0,0,14,14,0,14,"DEN","LAC",0,0,0,0,0,0,4.2,4.2,3.7,3.7,3.7,3.7,0,0,0,0,17,13,0,-2,4,0,30,50,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","FantNo00","TE","Noah Fant","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,92,1,35,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,21.2,21.2,18.2,18.2,18.2,18.2,0,0,0,0,0,0,0,37.1,61,0,53,88,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","SuttCo00","WR","Courtland Sutton","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,60,0,44,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,9,9,7.5,7.5,7.5,7.5,0,0,0,0,0,0,0,84,11,0,52,87,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","WillSe00","WR","Seth Williams","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,0,34,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,4.4,4.4,3.9,3.9,3.9,3.9,0,0,0,0,0,0,0,30,4,0,43,72,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","OkwuAl00","TE","Albert Okwuegbunam","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,6,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,2.5,2.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,-2,7,0,30,50,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","SaubEr00","TE","Eric Saubert","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,19,32,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","HerbJu00","QB","Justin Herbert","LAC",22,31,237,2,0,0,0,45,114.6,4,2,0,2,0,0,0,0,0,0,1,3,35,32,3,"LAC","DEN",0,0,0,0,0,0,17.68,17.68,17.68,17.68,17.68,17.68,187,3,8,3,2,0,0,0,0,0,67,100,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","EkelAu00","RB","Austin Ekeler","LAC",0,0,0,0,0,0,0,0,0,17,54,1,14,3,3,54,0,40,0,0,17,17,0,17,"LAC","DEN",0,0,0,0,0,0,19.8,19.8,18.3,18.3,18.3,18.3,0,0,0,0,30,24,1,-9.9,64,0,39,58,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","JackJu01","RB","Justin Jackson","LAC",0,0,0,0,0,0,0,0,0,12,41,0,7,3,3,20,0,9,0,0,12,12,0,12,"LAC","DEN",0,0,0,0,0,0,9.1,9.1,7.6,7.6,7.6,7.6,0,0,0,0,33,8,0,3.9,16,0,25,37,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","NabeGa00","FB","Gabe Nabers","LAC",0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,1,0,1,"LAC","DEN",0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,1,1,0,0,0,0,10,15,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","GuytJa01","WR","Jalen Guyton","LAC",0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,10,0,5,0,0,1,1,0,1,"LAC","DEN",0,0,0,0,0,0,3.1,3.1,2.1,2.1,2.1,2.1,0,0,0,0,0,1,1,7,3,0,32,48,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","WillMi07","WR","Mike Williams","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,63,1,45,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,15.3,15.3,13.8,13.8,13.8,13.8,0,0,0,0,0,0,0,68,17,0,56,84,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","AlleKe00","WR","Keenan Allen","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,44,1,16,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,14.4,14.4,12.4,12.4,12.4,12.4,0,0,0,0,0,0,0,89.1,6,1,49,73,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","McKiTr00","TE","Tre' McKitty","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,0,8,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,5.2,5.2,3.7,3.7,3.7,3.7,0,0,0,0,0,0,0,6.9,15,0,35,52,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","PalmJo00","WR","Josh Palmer","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,16,0,8,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,4.6,4.6,3.1,3.1,3.1,3.1,0,0,0,0,0,0,0,18,4,1,31,46,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","AndeSt01","TE","Stephen Anderson","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,0,0,0,-4,12,0,52,78,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","KellJo01","RB","Joshua Kelley","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","KampHu00","TE","Hunter Kampmoyer","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","BoonMi00","RB","Mike Boone","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"DEN","LAC",13,34,FALSE,"dome","matrixturf",72,45,0,-7.5,"LAC",45,"1/2/2022"
"2022","BoylTi00","QB","Tim Boyle","DET",22,37,262,2,3,0,0,42,65.4,1,14,0,14,0,0,0,0,0,0,1,0,38,38,0,"DET","SEA",1,0,0,0,0,0,18.88,18.88,15.88,15.88,18.88,18.88,253,7,8,1,13,1,0,0,0,0,63,100,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","SwifDA00","RB","D'Andre Swift","DET",0,0,0,0,0,0,0,0,0,4,32,0,31,3,2,7,0,6,0,0,4,4,0,4,"DET","SEA",0,0,0,0,0,0,5.9,5.9,4.9,4.9,4.9,4.9,0,0,0,0,6,26,0,14.1,5,0,36,57,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","ReynCr00","RB","Craig Reynolds","DET",0,0,0,0,0,0,0,0,0,4,4,0,3,1,1,9,0,9,0,0,4,4,0,4,"DET","SEA",0,0,0,0,0,0,2.3,2.3,1.8,1.8,1.8,1.8,0,0,0,0,2,2,0,-2,11,0,14,22,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","HodgKh00","WR","KhaDarel Hodge","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,76,0,42,0,0,0,0,0,0,"DET","SEA",0,0,0,0,0,0,12.6,12.6,10.1,10.1,10.1,10.1,0,0,0,0,0,0,0,90,15,0,48,76,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","StxxAm00","WR","Amon-Ra St. Brown","DET",0,0,0,0,0,0,0,0,0,2,23,1,26,11,8,111,1,31,0,0,2,2,0,2,"DET","SEA",1,0,0,0,0,1,38.4,38.4,31.4,31.4,33.4,33.4,0,0,0,0,-3,26,2,93.5,55,0,53,84,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","WillJa06","RB","Jamaal Williams","DET",0,0,0,0,0,0,0,0,0,11,22,1,6,3,3,22,0,11,0,0,11,11,0,11,"DET","SEA",0,0,0,0,0,0,13.4,13.4,11.9,11.9,11.9,11.9,0,0,0,0,8,14,0,0,22,0,20,32,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","NelsMa00","T","Matt Nelson","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"DET","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,22,35,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","KennTo01","WR","Tom Kennedy","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"DET","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,0,1,24,38,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","BensTr00","WR","Trinity Benson","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,31,0,23,0,0,0,0,0,0,"DET","SEA",0,0,0,0,0,0,5.1,5.1,4.1,4.1,4.1,4.1,0,0,0,0,0,0,0,30,11,1,48,76,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","DeckTa00","T","Taylor Decker","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,6,0,0,0,0,0,0,"DET","SEA",0,0,0,0,0,0,7.6,7.6,7.1,7.1,7.1,7.1,0,0,0,0,0,0,0,5,1,0,63,100,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","PinkJa02","TE","Jared Pinkney","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DET","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,44,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","TravRo00","TE","Ross Travis","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DET","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","HomeTr00","RB","Travis Homer","SEA",0,0,0,0,0,0,0,0,0,6,27,0,13,0,0,0,0,0,0,0,6,6,0,6,"SEA","DET",0,0,0,0,0,0,2.7,2.7,2.7,2.7,2.7,2.7,0,0,0,0,8,19,1,0,0,0,24,33,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","LockTy00","WR","Tyler Lockett","SEA",0,0,0,0,0,0,0,0,0,1,7,0,7,3,3,24,1,28,0,0,1,1,0,1,"SEA","DET",0,0,0,0,0,0,12.1,12.1,10.6,10.6,10.6,10.6,0,0,0,0,7,0,0,12.9,11,0,60,83,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","MetcDK00","WR","D.K. Metcalf","SEA",0,0,0,0,0,0,0,0,0,1,6,0,6,9,6,63,3,17,0,0,1,1,0,1,"SEA","DET",0,0,0,0,0,0,30.9,30.9,27.9,27.9,27.9,27.9,0,0,0,0,4,2,0,84.6,18,1,48,67,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","DallDe00","RB","DeeJay Dallas","SEA",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,"SEA","DET",0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,1,0,0,0,0,2,3,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","SwaiFr00","WR","Freddie Swain","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,65,0,58,0,0,0,0,0,0,"SEA","DET",0,0,0,0,0,0,8.5,8.5,7.5,7.5,7.5,7.5,0,0,0,0,0,0,0,17,48,0,36,50,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","EverGe00","TE","Gerald Everett","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,36,0,15,0,0,0,0,0,0,"SEA","DET",0,0,0,0,0,0,6.6,6.6,5.1,5.1,5.1,5.1,0,0,0,0,0,0,0,46,13,1,51,71,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","ParkCo02","TE","Colby Parkinson","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,12,0,0,0,0,0,0,"SEA","DET",0,0,0,0,0,0,2.2,2.2,1.7,1.7,1.7,1.7,0,0,0,0,0,0,0,5,7,0,20,28,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","DissWi00","TE","Will Dissly","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,0,0,0,"SEA","DET",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,0,0,0,8,0,0,28,39,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","HartPe01","WR","Penny Hart","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,"SEA","DET",0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,3,3,0,16,22,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","WilsRu00","QB","Russell Wilson","SEA",20,29,236,4,0,1,4,58,133,6,24,0,17,0,0,0,0,0,0,2,4,36,32,4,"SEA","DET",0,0,0,0,0,0,27.84,27.84,27.84,27.84,27.84,27.84,217,4,15,4,5,19,0,0,0,0,72,100,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","PennRa00","RB","Rashaad Penny","SEA",0,0,0,0,0,0,0,0,0,25,170,2,37,3,2,15,0,11,0,0,25,25,0,25,"SEA","DET",0,0,0,0,1,0,35.5,35.5,31.5,31.5,33.5,33.5,0,0,0,0,93,77,2,-6,19,1,46,64,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","EskrDW00","WR","D'Wayne Eskridge","SEA",0,0,0,0,0,0,0,0,0,1,30,0,30,3,1,7,0,7,0,0,1,1,0,1,"SEA","DET",0,0,0,0,0,0,4.7,4.7,4.2,4.2,4.2,4.2,0,0,0,0,24,6,0,32.1,2,0,24,33,"DET","SEA",29,51,FALSE,"outdoors","fieldturf",37,92,0,-7,"SEA",41.5,"1/2/2022"
"2022","FreeRo00","RB","Royce Freeman","HOU",0,0,0,0,0,0,0,0,0,6,25,0,8,1,0,0,0,0,0,0,6,6,0,6,"HOU","SFO",0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,11,14,0,0,0,0,15,22,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","MillDa02","QB","Davis Mills","HOU",21,32,163,1,1,3,27,24,75.4,1,4,0,4,0,0,0,0,0,0,1,0,36,36,0,"HOU","SFO",0,0,0,0,0,0,9.92,9.92,8.92,8.92,9.92,9.92,194,6,5,1,4,0,0,0,0,0,67,100,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","BurkRe00","RB","Rex Burkhead","HOU",0,0,0,0,0,0,0,0,0,16,47,0,8,6,6,32,0,9,0,0,16,16,0,16,"HOU","SFO",0,0,0,0,0,0,13.9,13.9,10.9,10.9,10.9,10.9,0,0,0,0,11,36,0,7.8,24,0,44,66,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","CampJa03","WR","Jalen Camp","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HOU","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","VeasJo00","WR","Jordan Veasy","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HOU","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","AkinJo00","TE","Jordan Akins","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HOU","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","WilsJe01","RB","Jeff Wilson","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SFO","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","WoerCh00","TE","Charlie Woerner","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SFO","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","DwelRo00","TE","Ross Dwelley","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SFO","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","BenjTr00","WR","Travis Benjamin","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SFO","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","KittGe00","TE","George Kittle","SFO",0,0,0,0,0,0,0,0,0,1,6,0,6,2,1,29,0,29,0,0,1,1,0,1,"SFO","HOU",0,0,0,0,0,0,4.5,4.5,4,4,4,4,0,0,0,0,3,3,0,49,2,0,59,95,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","AiyuBr00","WR","Brandon Aiyuk","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,94,0,43,0,0,0,0,0,0,"SFO","HOU",0,0,0,0,0,0,13.4,13.4,11.4,11.4,11.4,11.4,0,0,0,0,0,0,0,96,40,0,56,90,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","JennJa00","WR","Jauan Jennings","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,0,13,0,0,0,0,0,0,"SFO","HOU",0,0,0,0,0,0,4.5,4.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,0,25,0,0,30,48,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","SherTr00","WR","Trent Sherfield","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,0,12,0,0,0,0,0,0,"SFO","HOU",0,0,0,0,0,0,2.2,2.2,1.7,1.7,1.7,1.7,0,0,0,0,0,0,0,20,1,0,8,13,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","JuszKy00","FB","Kyle Juszczyk","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,6,0,0,0,0,0,0,"SFO","HOU",0,0,0,0,0,0,2.9,2.9,1.9,1.9,1.9,1.9,0,0,0,0,0,0,0,4,5,0,34,55,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","HastJa02","RB","Jamycal Hasty","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,"SFO","HOU",0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1,5,0,7,11,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","ConlCh00","WR","Chris Conley","HOU",0,0,0,0,0,0,0,0,0,1,3,0,3,2,1,-2,0,-2,0,0,1,1,0,1,"HOU","SFO",0,0,0,0,0,0,1.1,1.1,0.6,0.6,0.6,0.6,0,0,0,0,0,3,0,3,0,0,49,73,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","CookBr00","WR","Brandin Cooks","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,66,1,24,0,0,0,0,0,0,"HOU","SFO",0,0,0,0,0,0,19.6,19.6,16.1,16.1,16.1,16.1,0,0,0,0,0,0,0,110,16,1,53,79,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","CollNi00","WR","Nico Collins","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,35,0,20,0,0,0,0,0,0,"HOU","SFO",0,0,0,0,0,0,5.5,5.5,4.5,4.5,4.5,4.5,0,0,0,0,0,0,0,48,0,0,40,60,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","BrowPh01","TE","Pharaoh Brown","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,0,0,0,0,0,"HOU","SFO",0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,4,5,0,42,63,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","JordBr00","TE","Brevin Jordan","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,0,0,0,0,0,"HOU","SFO",0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,3,6,0,35,52,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","LancTr00","QB","Trey Lance","SFO",16,23,249,2,1,1,8,45,116,8,31,0,6,0,0,0,0,0,0,2,6,32,26,6,"SFO","HOU",0,0,0,0,0,0,20.06,20.06,19.06,19.06,20.06,20.06,267,4,7,1,25,6,0,0,0,0,62,100,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","MitcEl00","RB","Elijah Mitchell","SFO",0,0,0,0,0,0,0,0,0,21,119,0,37,2,2,11,1,8,0,0,21,21,0,21,"SFO","HOU",0,0,0,0,1,0,24,24,20,20,22,22,0,0,0,0,47,72,1,4,7,0,36,58,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","SamuDe00","WR","Deebo Samuel","SFO",0,0,0,0,0,0,0,0,0,7,19,0,13,6,3,63,1,45,0,0,7,7,0,7,"SFO","HOU",0,0,0,0,0,0,17.2,17.2,15.7,15.7,15.7,15.7,0,0,0,0,13,6,0,67.8,27,0,53,85,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","SamuJa00","RB","Jaylen Samuels","HOU",0,0,0,0,0,0,0,0,0,3,7,0,3,3,3,14,0,6,0,0,3,3,0,3,"HOU","SFO",0,0,0,0,0,0,5.1,5.1,3.6,3.6,3.6,3.6,0,0,0,0,1,6,0,-3,17,0,9,13,"HOU","SFO",7,23,FALSE,"outdoors","grass",50,58,6,-12.5,"SFO",43.5,"1/2/2022"
"2022","HurtJa00","QB","Jalen Hurts","PHI",17,26,214,0,0,1,2,30,90.9,7,44,0,22,0,0,0,0,0,0,2,5,34,29,5,"PHI","WAS",0,0,0,0,0,0,12.96,12.96,12.96,12.96,12.96,12.96,264,5,10,8,33,11,0,0,0,0,61,100,"PHI","WAS",20,16,FALSE,"outdoors","grass",62,91,4,-4.5,"PHI",44.5,"1/2/2022"
